filename,clsname
zipper/train/good/185.png,zipper
zipper/train/good/227.png,zipper
zipper/train/good/089.png,zipper
zipper/train/good/097.png,zipper
zipper/train/good/137.png,zipper
zipper/test/squeezed_teeth/000.png,zipper
zipper/train/good/133.png,zipper
zipper/train/good/233.png,zipper
zipper/train/good/050.png,zipper
zipper/train/good/201.png,zipper
zipper/train/good/115.png,zipper
zipper/train/good/148.png,zipper
zipper/train/good/069.png,zipper
zipper/train/good/184.png,zipper
zipper/train/good/052.png,zipper
zipper/train/good/049.png,zipper
zipper/train/good/166.png,zipper
zipper/train/good/125.png,zipper
zipper/train/good/113.png,zipper
zipper/train/good/118.png,zipper
zipper/train/good/078.png,zipper
zipper/train/good/087.png,zipper
zipper/train/good/011.png,zipper
zipper/train/good/002.png,zipper
zipper/train/good/232.png,zipper
zipper/test/squeezed_teeth/003.png,zipper
zipper/train/good/195.png,zipper
zipper/train/good/239.png,zipper
zipper/train/good/098.png,zipper
zipper/train/good/178.png,zipper
zipper/train/good/100.png,zipper
zipper/train/good/226.png,zipper
zipper/train/good/122.png,zipper
zipper/train/good/101.png,zipper
zipper/train/good/183.png,zipper
zipper/train/good/193.png,zipper
zipper/train/good/238.png,zipper
zipper/train/good/057.png,zipper
zipper/train/good/077.png,zipper
zipper/train/good/107.png,zipper
zipper/train/good/236.png,zipper
zipper/test/split_teeth/017.png,zipper
zipper/train/good/124.png,zipper
zipper/train/good/073.png,zipper
zipper/train/good/076.png,zipper
zipper/test/split_teeth/011.png,zipper
zipper/train/good/013.png,zipper
zipper/train/good/150.png,zipper
zipper/train/good/008.png,zipper
zipper/train/good/162.png,zipper
zipper/train/good/108.png,zipper
zipper/train/good/117.png,zipper
zipper/test/combined/008.png,zipper
zipper/train/good/022.png,zipper
zipper/train/good/132.png,zipper
zipper/train/good/142.png,zipper
zipper/train/good/128.png,zipper
zipper/test/fabric_border/004.png,zipper
zipper/train/good/007.png,zipper
zipper/train/good/046.png,zipper
zipper/train/good/194.png,zipper
zipper/train/good/054.png,zipper
zipper/train/good/029.png,zipper
zipper/train/good/026.png,zipper
zipper/test/fabric_border/008.png,zipper
zipper/train/good/228.png,zipper
zipper/train/good/042.png,zipper
zipper/train/good/017.png,zipper
zipper/train/good/015.png,zipper
zipper/train/good/237.png,zipper
zipper/train/good/131.png,zipper
zipper/train/good/167.png,zipper
zipper/train/good/040.png,zipper
zipper/train/good/020.png,zipper
zipper/train/good/163.png,zipper
zipper/train/good/229.png,zipper
zipper/train/good/199.png,zipper
zipper/train/good/126.png,zipper
zipper/train/good/170.png,zipper
zipper/train/good/034.png,zipper
zipper/train/good/210.png,zipper
zipper/test/fabric_border/013.png,zipper
zipper/test/fabric_interior/013.png,zipper
zipper/train/good/086.png,zipper
zipper/train/good/205.png,zipper
zipper/train/good/159.png,zipper
zipper/train/good/121.png,zipper
zipper/test/fabric_border/006.png,zipper
zipper/train/good/035.png,zipper
zipper/train/good/196.png,zipper
zipper/train/good/056.png,zipper
zipper/train/good/138.png,zipper
zipper/train/good/059.png,zipper
zipper/train/good/145.png,zipper
zipper/test/combined/005.png,zipper
zipper/train/good/096.png,zipper
zipper/train/good/134.png,zipper
zipper/train/good/164.png,zipper
zipper/train/good/051.png,zipper
zipper/test/fabric_interior/014.png,zipper
zipper/train/good/180.png,zipper
zipper/train/good/140.png,zipper
zipper/train/good/038.png,zipper
zipper/test/split_teeth/010.png,zipper
zipper/train/good/068.png,zipper
zipper/train/good/152.png,zipper
zipper/train/good/004.png,zipper
zipper/train/good/224.png,zipper
zipper/train/good/216.png,zipper
zipper/train/good/027.png,zipper
zipper/train/good/219.png,zipper
zipper/train/good/099.png,zipper
zipper/test/fabric_border/002.png,zipper
zipper/train/good/235.png,zipper
zipper/test/fabric_border/014.png,zipper
zipper/train/good/181.png,zipper
zipper/train/good/024.png,zipper
zipper/test/split_teeth/013.png,zipper
zipper/train/good/111.png,zipper
zipper/train/good/168.png,zipper
zipper/train/good/211.png,zipper
zipper/train/good/147.png,zipper
zipper/train/good/070.png,zipper
zipper/train/good/204.png,zipper
zipper/train/good/081.png,zipper
zipper/train/good/161.png,zipper
zipper/train/good/079.png,zipper
zipper/train/good/102.png,zipper
zipper/train/good/001.png,zipper
zipper/train/good/012.png,zipper
zipper/train/good/123.png,zipper
zipper/train/good/014.png,zipper
zipper/train/good/064.png,zipper
zipper/train/good/072.png,zipper
zipper/train/good/165.png,zipper
zipper/train/good/071.png,zipper
zipper/test/broken_teeth/015.png,zipper
zipper/train/good/129.png,zipper
zipper/train/good/075.png,zipper
zipper/train/good/231.png,zipper
zipper/train/good/234.png,zipper
zipper/train/good/033.png,zipper
zipper/train/good/066.png,zipper
zipper/train/good/221.png,zipper
zipper/train/good/149.png,zipper
zipper/train/good/084.png,zipper
zipper/train/good/091.png,zipper
zipper/train/good/116.png,zipper
zipper/train/good/207.png,zipper
zipper/train/good/032.png,zipper
zipper/train/good/019.png,zipper
zipper/train/good/045.png,zipper
zipper/train/good/055.png,zipper
zipper/train/good/160.png,zipper
zipper/train/good/209.png,zipper
zipper/train/good/136.png,zipper
zipper/train/good/203.png,zipper
zipper/train/good/093.png,zipper
zipper/train/good/223.png,zipper
zipper/train/good/095.png,zipper
zipper/train/good/230.png,zipper
zipper/train/good/213.png,zipper
zipper/test/rough/005.png,zipper
zipper/test/split_teeth/006.png,zipper
zipper/train/good/153.png,zipper
zipper/train/good/212.png,zipper
zipper/train/good/061.png,zipper
zipper/train/good/082.png,zipper
capsule/train/good/192.png,capsule
capsule/test/scratch/002.png,capsule
capsule/train/good/127.png,capsule
capsule/train/good/090.png,capsule
capsule/train/good/060.png,capsule
capsule/test/squeeze/005.png,capsule
capsule/train/good/200.png,capsule
capsule/train/good/006.png,capsule
capsule/train/good/009.png,capsule
capsule/train/good/109.png,capsule
capsule/train/good/158.png,capsule
capsule/train/good/146.png,capsule
capsule/test/squeeze/019.png,capsule
capsule/test/crack/013.png,capsule
capsule/train/good/174.png,capsule
capsule/train/good/112.png,capsule
capsule/train/good/143.png,capsule
capsule/train/good/067.png,capsule
capsule/train/good/094.png,capsule
capsule/train/good/215.png,capsule
capsule/train/good/028.png,capsule
capsule/train/good/179.png,capsule
capsule/train/good/151.png,capsule
capsule/train/good/155.png,capsule
capsule/train/good/191.png,capsule
capsule/train/good/197.png,capsule
capsule/train/good/171.png,capsule
capsule/train/good/023.png,capsule
capsule/test/crack/007.png,capsule
capsule/train/good/177.png,capsule
capsule/train/good/030.png,capsule
capsule/test/crack/004.png,capsule
capsule/train/good/053.png,capsule
capsule/train/good/044.png,capsule
capsule/train/good/119.png,capsule
capsule/train/good/103.png,capsule
capsule/train/good/036.png,capsule
capsule/train/good/130.png,capsule
capsule/train/good/202.png,capsule
capsule/train/good/063.png,capsule
capsule/train/good/047.png,capsule
capsule/train/good/104.png,capsule
capsule/train/good/088.png,capsule
capsule/train/good/085.png,capsule
capsule/train/good/041.png,capsule
capsule/train/good/206.png,capsule
capsule/train/good/120.png,capsule
capsule/train/good/176.png,capsule
capsule/train/good/003.png,capsule
capsule/train/good/092.png,capsule
capsule/test/poke/009.png,capsule
capsule/train/good/021.png,capsule
capsule/train/good/010.png,capsule
capsule/train/good/157.png,capsule
capsule/train/good/106.png,capsule
capsule/train/good/173.png,capsule
capsule/train/good/208.png,capsule
capsule/train/good/198.png,capsule
capsule/train/good/187.png,capsule
capsule/test/faulty_imprint/003.png,capsule
capsule/train/good/058.png,capsule
capsule/train/good/154.png,capsule
capsule/train/good/139.png,capsule
capsule/train/good/039.png,capsule
capsule/train/good/025.png,capsule
capsule/train/good/018.png,capsule
capsule/train/good/218.png,capsule
capsule/train/good/182.png,capsule
capsule/train/good/114.png,capsule
capsule/train/good/065.png,capsule
capsule/train/good/031.png,capsule
capsule/train/good/135.png,capsule
capsule/train/good/144.png,capsule
capsule/train/good/105.png,capsule
capsule/train/good/048.png,capsule
capsule/train/good/043.png,capsule
capsule/train/good/186.png,capsule
capsule/train/good/000.png,capsule
capsule/train/good/217.png,capsule
capsule/train/good/005.png,capsule
capsule/train/good/214.png,capsule
capsule/train/good/175.png,capsule
capsule/train/good/172.png,capsule
capsule/train/good/156.png,capsule
capsule/train/good/080.png,capsule
capsule/train/good/110.png,capsule
capsule/train/good/141.png,capsule
capsule/train/good/083.png,capsule
capsule/test/faulty_imprint/016.png,capsule
capsule/train/good/016.png,capsule
capsule/train/good/037.png,capsule
capsule/train/good/074.png,capsule
capsule/train/good/169.png,capsule
capsule/train/good/189.png,capsule
capsule/test/faulty_imprint/000.png,capsule
capsule/train/good/062.png,capsule
capsule/test/crack/009.png,capsule
capsule/train/good/190.png,capsule
capsule/train/good/188.png,capsule
capsule/train/good/185.png,capsule
capsule/train/good/089.png,capsule
capsule/train/good/097.png,capsule
capsule/train/good/137.png,capsule
capsule/train/good/133.png,capsule
capsule/train/good/050.png,capsule
capsule/train/good/201.png,capsule
capsule/train/good/115.png,capsule
capsule/train/good/148.png,capsule
capsule/train/good/069.png,capsule
capsule/train/good/184.png,capsule
capsule/train/good/052.png,capsule
capsule/train/good/049.png,capsule
capsule/train/good/166.png,capsule
capsule/test/poke/002.png,capsule
capsule/train/good/125.png,capsule
capsule/train/good/113.png,capsule
capsule/train/good/118.png,capsule
capsule/train/good/078.png,capsule
capsule/train/good/087.png,capsule
capsule/train/good/011.png,capsule
capsule/train/good/002.png,capsule
capsule/train/good/195.png,capsule
capsule/train/good/098.png,capsule
capsule/test/crack/010.png,capsule
capsule/train/good/178.png,capsule
capsule/train/good/100.png,capsule
capsule/train/good/122.png,capsule
capsule/test/squeeze/013.png,capsule
capsule/train/good/101.png,capsule
capsule/train/good/183.png,capsule
capsule/train/good/193.png,capsule
capsule/train/good/057.png,capsule
capsule/test/crack/016.png,capsule
capsule/train/good/077.png,capsule
capsule/train/good/107.png,capsule
capsule/train/good/124.png,capsule
capsule/train/good/073.png,capsule
capsule/train/good/076.png,capsule
capsule/train/good/013.png,capsule
capsule/train/good/150.png,capsule
capsule/train/good/008.png,capsule
capsule/train/good/162.png,capsule
capsule/train/good/108.png,capsule
capsule/train/good/117.png,capsule
capsule/train/good/022.png,capsule
capsule/train/good/132.png,capsule
capsule/train/good/142.png,capsule
capsule/train/good/128.png,capsule
capsule/test/scratch/013.png,capsule
capsule/train/good/007.png,capsule
capsule/train/good/046.png,capsule
capsule/train/good/194.png,capsule
capsule/train/good/054.png,capsule
capsule/train/good/029.png,capsule
capsule/train/good/026.png,capsule
capsule/train/good/042.png,capsule
capsule/test/poke/015.png,capsule
capsule/train/good/017.png,capsule
capsule/train/good/015.png,capsule
capsule/train/good/131.png,capsule
capsule/train/good/167.png,capsule
capsule/train/good/040.png,capsule
capsule/train/good/020.png,capsule
capsule/train/good/163.png,capsule
capsule/train/good/199.png,capsule
capsule/train/good/126.png,capsule
capsule/train/good/170.png,capsule
capsule/train/good/034.png,capsule
capsule/train/good/210.png,capsule
capsule/train/good/086.png,capsule
capsule/train/good/205.png,capsule
capsule/train/good/159.png,capsule
capsule/train/good/121.png,capsule
capsule/train/good/035.png,capsule
capsule/train/good/196.png,capsule
capsule/train/good/056.png,capsule
capsule/train/good/138.png,capsule
capsule/train/good/059.png,capsule
capsule/train/good/145.png,capsule
capsule/train/good/096.png,capsule
capsule/train/good/134.png,capsule
capsule/train/good/164.png,capsule
capsule/train/good/051.png,capsule
capsule/train/good/180.png,capsule
capsule/train/good/140.png,capsule
capsule/train/good/038.png,capsule
capsule/test/faulty_imprint/021.png,capsule
capsule/train/good/068.png,capsule
capsule/train/good/152.png,capsule
capsule/test/faulty_imprint/007.png,capsule
capsule/train/good/004.png,capsule
capsule/train/good/216.png,capsule
capsule/train/good/027.png,capsule
capsule/train/good/099.png,capsule
capsule/test/faulty_imprint/005.png,capsule
capsule/train/good/181.png,capsule
capsule/train/good/024.png,capsule
capsule/train/good/111.png,capsule
capsule/train/good/168.png,capsule
capsule/train/good/211.png,capsule
capsule/train/good/147.png,capsule
capsule/train/good/070.png,capsule
capsule/train/good/204.png,capsule
capsule/train/good/081.png,capsule
capsule/train/good/161.png,capsule
capsule/train/good/079.png,capsule
capsule/train/good/102.png,capsule
capsule/train/good/001.png,capsule
capsule/train/good/012.png,capsule
capsule/train/good/123.png,capsule
capsule/test/crack/011.png,capsule
capsule/train/good/014.png,capsule
capsule/train/good/064.png,capsule
capsule/train/good/072.png,capsule
capsule/train/good/165.png,capsule
capsule/train/good/071.png,capsule
capsule/train/good/129.png,capsule
capsule/train/good/075.png,capsule
capsule/train/good/033.png,capsule
capsule/train/good/066.png,capsule
capsule/train/good/149.png,capsule
capsule/train/good/084.png,capsule
capsule/test/crack/021.png,capsule
capsule/train/good/091.png,capsule
capsule/train/good/116.png,capsule
capsule/train/good/207.png,capsule
capsule/train/good/032.png,capsule
capsule/train/good/019.png,capsule
capsule/train/good/045.png,capsule
capsule/train/good/055.png,capsule
capsule/train/good/160.png,capsule
capsule/train/good/209.png,capsule
capsule/train/good/136.png,capsule
capsule/train/good/203.png,capsule
capsule/train/good/093.png,capsule
capsule/train/good/095.png,capsule
capsule/train/good/213.png,capsule
capsule/train/good/153.png,capsule
capsule/train/good/212.png,capsule
capsule/train/good/061.png,capsule
capsule/train/good/082.png,capsule
cable/train/good/192.png,cable
cable/train/good/127.png,cable
cable/train/good/090.png,cable
cable/train/good/060.png,cable
cable/test/poke_insulation/006.png,cable
cable/test/bent_wire/011.png,cable
cable/train/good/200.png,cable
cable/train/good/006.png,cable
cable/train/good/009.png,cable
cable/train/good/109.png,cable
cable/train/good/158.png,cable
cable/train/good/146.png,cable
cable/train/good/174.png,cable
cable/train/good/112.png,cable
cable/train/good/143.png,cable
cable/train/good/067.png,cable
cable/train/good/094.png,cable
cable/test/cut_inner_insulation/003.png,cable
cable/train/good/215.png,cable
cable/train/good/028.png,cable
cable/train/good/179.png,cable
cable/train/good/151.png,cable
cable/train/good/155.png,cable
cable/train/good/191.png,cable
cable/train/good/197.png,cable
cable/train/good/171.png,cable
cable/train/good/023.png,cable
cable/train/good/177.png,cable
cable/train/good/030.png,cable
cable/train/good/053.png,cable
cable/train/good/044.png,cable
cable/train/good/119.png,cable
cable/train/good/103.png,cable
cable/train/good/036.png,cable
cable/train/good/130.png,cable
cable/train/good/202.png,cable
cable/train/good/063.png,cable
cable/train/good/047.png,cable
cable/train/good/104.png,cable
cable/train/good/088.png,cable
cable/train/good/085.png,cable
cable/train/good/041.png,cable
cable/train/good/206.png,cable
cable/train/good/120.png,cable
cable/train/good/176.png,cable
cable/train/good/003.png,cable
cable/train/good/092.png,cable
cable/test/cable_swap/010.png,cable
cable/train/good/021.png,cable
cable/test/cut_inner_insulation/006.png,cable
cable/train/good/010.png,cable
cable/train/good/157.png,cable
cable/train/good/106.png,cable
cable/train/good/173.png,cable
cable/train/good/208.png,cable
cable/train/good/198.png,cable
cable/train/good/187.png,cable
cable/train/good/058.png,cable
cable/test/cable_swap/007.png,cable
cable/train/good/154.png,cable
cable/train/good/139.png,cable
cable/train/good/039.png,cable
cable/train/good/025.png,cable
cable/train/good/018.png,cable
cable/train/good/218.png,cable
cable/train/good/182.png,cable
cable/train/good/220.png,cable
cable/train/good/114.png,cable
cable/train/good/065.png,cable
cable/train/good/031.png,cable
cable/train/good/222.png,cable
cable/train/good/135.png,cable
cable/train/good/144.png,cable
cable/train/good/105.png,cable
cable/train/good/048.png,cable
cable/train/good/043.png,cable
cable/train/good/186.png,cable
cable/train/good/000.png,cable
cable/train/good/217.png,cable
cable/train/good/005.png,cable
cable/train/good/214.png,cable
cable/train/good/175.png,cable
cable/train/good/172.png,cable
cable/train/good/156.png,cable
cable/train/good/080.png,cable
cable/train/good/110.png,cable
cable/train/good/141.png,cable
cable/train/good/083.png,cable
cable/train/good/016.png,cable
cable/train/good/037.png,cable
cable/train/good/074.png,cable
cable/train/good/169.png,cable
cable/train/good/189.png,cable
cable/train/good/062.png,cable
cable/train/good/190.png,cable
cable/train/good/188.png,cable
cable/train/good/185.png,cable
cable/train/good/089.png,cable
cable/train/good/097.png,cable
cable/train/good/137.png,cable
cable/test/missing_cable/003.png,cable
cable/train/good/133.png,cable
cable/train/good/050.png,cable
cable/train/good/201.png,cable
cable/train/good/115.png,cable
cable/train/good/148.png,cable
cable/train/good/069.png,cable
cable/train/good/184.png,cable
cable/train/good/052.png,cable
cable/train/good/049.png,cable
cable/test/cable_swap/009.png,cable
cable/train/good/166.png,cable
cable/test/missing_cable/001.png,cable
cable/train/good/125.png,cable
cable/train/good/113.png,cable
cable/test/poke_insulation/003.png,cable
cable/train/good/118.png,cable
cable/train/good/078.png,cable
cable/train/good/087.png,cable
cable/train/good/011.png,cable
cable/test/cut_outer_insulation/002.png,cable
cable/train/good/002.png,cable
cable/train/good/195.png,cable
cable/train/good/098.png,cable
cable/train/good/178.png,cable
cable/train/good/100.png,cable
cable/train/good/122.png,cable
cable/train/good/101.png,cable
cable/train/good/183.png,cable
cable/train/good/193.png,cable
cable/train/good/057.png,cable
cable/test/cable_swap/002.png,cable
cable/train/good/077.png,cable
cable/train/good/107.png,cable
cable/test/poke_insulation/002.png,cable
cable/train/good/124.png,cable
cable/train/good/073.png,cable
cable/train/good/076.png,cable
cable/test/bent_wire/006.png,cable
cable/train/good/013.png,cable
cable/train/good/150.png,cable
cable/train/good/008.png,cable
cable/train/good/162.png,cable
cable/train/good/108.png,cable
cable/train/good/117.png,cable
cable/test/cut_inner_insulation/002.png,cable
cable/test/cut_inner_insulation/004.png,cable
cable/train/good/022.png,cable
cable/train/good/132.png,cable
cable/train/good/142.png,cable
cable/train/good/128.png,cable
cable/train/good/007.png,cable
cable/train/good/046.png,cable
cable/train/good/194.png,cable
cable/train/good/054.png,cable
cable/train/good/029.png,cable
cable/train/good/026.png,cable
cable/train/good/042.png,cable
cable/train/good/017.png,cable
cable/test/combined/004.png,cable
cable/train/good/015.png,cable
cable/train/good/131.png,cable
cable/train/good/167.png,cable
cable/train/good/040.png,cable
cable/train/good/020.png,cable
cable/train/good/163.png,cable
cable/train/good/199.png,cable
cable/train/good/126.png,cable
cable/train/good/170.png,cable
cable/train/good/034.png,cable
cable/train/good/210.png,cable
cable/train/good/086.png,cable
cable/train/good/205.png,cable
cable/test/missing_wire/005.png,cable
cable/train/good/159.png,cable
cable/train/good/121.png,cable
cable/train/good/035.png,cable
cable/train/good/196.png,cable
cable/train/good/056.png,cable
cable/train/good/138.png,cable
cable/train/good/059.png,cable
cable/train/good/145.png,cable
cable/train/good/096.png,cable
cable/train/good/134.png,cable
cable/train/good/164.png,cable
cable/train/good/051.png,cable
cable/train/good/180.png,cable
cable/train/good/140.png,cable
cable/train/good/038.png,cable
cable/train/good/068.png,cable
cable/train/good/152.png,cable
cable/train/good/004.png,cable
cable/train/good/216.png,cable
cable/train/good/027.png,cable
cable/train/good/219.png,cable
cable/train/good/099.png,cable
cable/train/good/181.png,cable
cable/train/good/024.png,cable
cable/train/good/111.png,cable
cable/train/good/168.png,cable
cable/train/good/211.png,cable
cable/test/missing_cable/006.png,cable
cable/test/cut_outer_insulation/009.png,cable
cable/train/good/147.png,cable
cable/train/good/070.png,cable
cable/train/good/204.png,cable
cable/train/good/081.png,cable
cable/train/good/161.png,cable
cable/train/good/079.png,cable
cable/test/combined/007.png,cable
cable/train/good/102.png,cable
cable/train/good/001.png,cable
cable/train/good/012.png,cable
cable/train/good/123.png,cable
cable/train/good/014.png,cable
cable/train/good/064.png,cable
cable/train/good/072.png,cable
cable/train/good/165.png,cable
cable/train/good/071.png,cable
cable/train/good/129.png,cable
cable/train/good/075.png,cable
cable/train/good/033.png,cable
cable/train/good/066.png,cable
cable/train/good/221.png,cable
cable/train/good/149.png,cable
cable/test/cut_outer_insulation/004.png,cable
cable/train/good/084.png,cable
cable/train/good/091.png,cable
cable/train/good/116.png,cable
cable/train/good/207.png,cable
cable/train/good/032.png,cable
cable/train/good/019.png,cable
cable/train/good/045.png,cable
cable/train/good/055.png,cable
cable/train/good/160.png,cable
cable/train/good/209.png,cable
cable/train/good/136.png,cable
cable/train/good/203.png,cable
cable/train/good/093.png,cable
cable/train/good/223.png,cable
cable/train/good/095.png,cable
cable/train/good/213.png,cable
cable/train/good/153.png,cable
cable/train/good/212.png,cable
cable/train/good/061.png,cable
cable/train/good/082.png,cable
carpet/train/good/271.png,carpet
carpet/train/good/275.png,carpet
carpet/train/good/192.png,carpet
carpet/test/cut/014.png,carpet
carpet/train/good/249.png,carpet
carpet/train/good/279.png,carpet
carpet/train/good/127.png,carpet
carpet/train/good/090.png,carpet
carpet/train/good/060.png,carpet
carpet/train/good/200.png,carpet
carpet/test/cut/008.png,carpet
carpet/train/good/006.png,carpet
carpet/train/good/009.png,carpet
carpet/train/good/109.png,carpet
carpet/train/good/158.png,carpet
carpet/test/hole/015.png,carpet
carpet/train/good/273.png,carpet
carpet/train/good/146.png,carpet
carpet/train/good/174.png,carpet
carpet/train/good/112.png,carpet
carpet/train/good/143.png,carpet
carpet/train/good/067.png,carpet
carpet/train/good/094.png,carpet
carpet/train/good/215.png,carpet
carpet/train/good/028.png,carpet
carpet/train/good/179.png,carpet
carpet/train/good/151.png,carpet
carpet/train/good/155.png,carpet
carpet/train/good/191.png,carpet
carpet/train/good/197.png,carpet
carpet/train/good/171.png,carpet
carpet/train/good/023.png,carpet
carpet/test/hole/000.png,carpet
carpet/train/good/177.png,carpet
carpet/train/good/030.png,carpet
carpet/train/good/053.png,carpet
carpet/test/metal_contamination/009.png,carpet
carpet/test/hole/002.png,carpet
carpet/train/good/044.png,carpet
carpet/train/good/119.png,carpet
carpet/train/good/103.png,carpet
carpet/train/good/036.png,carpet
carpet/train/good/130.png,carpet
carpet/train/good/202.png,carpet
carpet/train/good/063.png,carpet
carpet/train/good/047.png,carpet
carpet/train/good/104.png,carpet
carpet/train/good/088.png,carpet
carpet/train/good/085.png,carpet
carpet/train/good/041.png,carpet
carpet/train/good/264.png,carpet
carpet/train/good/206.png,carpet
carpet/train/good/120.png,carpet
carpet/train/good/176.png,carpet
carpet/train/good/003.png,carpet
carpet/test/cut/001.png,carpet
carpet/test/hole/007.png,carpet
carpet/train/good/092.png,carpet
carpet/train/good/251.png,carpet
carpet/train/good/021.png,carpet
carpet/train/good/276.png,carpet
carpet/test/thread/000.png,carpet
carpet/train/good/010.png,carpet
carpet/train/good/157.png,carpet
carpet/train/good/240.png,carpet
carpet/train/good/106.png,carpet
carpet/train/good/173.png,carpet
carpet/train/good/208.png,carpet
carpet/train/good/198.png,carpet
carpet/train/good/187.png,carpet
carpet/train/good/058.png,carpet
carpet/train/good/225.png,carpet
carpet/train/good/250.png,carpet
carpet/train/good/154.png,carpet
carpet/train/good/139.png,carpet
carpet/train/good/039.png,carpet
carpet/train/good/025.png,carpet
carpet/train/good/018.png,carpet
carpet/train/good/218.png,carpet
carpet/train/good/182.png,carpet
carpet/train/good/220.png,carpet
carpet/train/good/114.png,carpet
carpet/train/good/065.png,carpet
carpet/train/good/031.png,carpet
carpet/train/good/252.png,carpet
carpet/train/good/222.png,carpet
carpet/train/good/260.png,carpet
carpet/train/good/135.png,carpet
carpet/train/good/144.png,carpet
carpet/train/good/105.png,carpet
carpet/train/good/259.png,carpet
carpet/train/good/243.png,carpet
carpet/train/good/048.png,carpet
carpet/train/good/043.png,carpet
carpet/train/good/186.png,carpet
carpet/train/good/000.png,carpet
carpet/train/good/217.png,carpet
carpet/train/good/005.png,carpet
carpet/test/color/005.png,carpet
carpet/train/good/214.png,carpet
carpet/train/good/175.png,carpet
carpet/train/good/172.png,carpet
carpet/train/good/156.png,carpet
carpet/train/good/080.png,carpet
carpet/train/good/244.png,carpet
carpet/train/good/110.png,carpet
carpet/train/good/141.png,carpet
carpet/train/good/265.png,carpet
carpet/train/good/083.png,carpet
carpet/test/thread/015.png,carpet
carpet/train/good/016.png,carpet
carpet/train/good/037.png,carpet
carpet/train/good/074.png,carpet
carpet/train/good/169.png,carpet
carpet/train/good/189.png,carpet
carpet/train/good/062.png,carpet
carpet/train/good/190.png,carpet
carpet/train/good/188.png,carpet
carpet/train/good/185.png,carpet
carpet/train/good/267.png,carpet
carpet/train/good/227.png,carpet
carpet/train/good/089.png,carpet
carpet/train/good/268.png,carpet
carpet/train/good/247.png,carpet
carpet/train/good/097.png,carpet
carpet/train/good/137.png,carpet
carpet/train/good/133.png,carpet
carpet/train/good/233.png,carpet
carpet/train/good/050.png,carpet
carpet/train/good/201.png,carpet
carpet/test/thread/012.png,carpet
carpet/train/good/115.png,carpet
carpet/train/good/148.png,carpet
carpet/train/good/069.png,carpet
carpet/train/good/184.png,carpet
carpet/train/good/052.png,carpet
carpet/train/good/049.png,carpet
carpet/test/metal_contamination/006.png,carpet
carpet/train/good/166.png,carpet
carpet/train/good/125.png,carpet
carpet/train/good/113.png,carpet
carpet/train/good/118.png,carpet
carpet/test/thread/016.png,carpet
carpet/train/good/078.png,carpet
carpet/train/good/087.png,carpet
carpet/train/good/241.png,carpet
carpet/test/cut/016.png,carpet
carpet/train/good/274.png,carpet
carpet/test/color/008.png,carpet
carpet/train/good/254.png,carpet
carpet/train/good/011.png,carpet
carpet/train/good/002.png,carpet
carpet/train/good/232.png,carpet
carpet/train/good/195.png,carpet
carpet/train/good/239.png,carpet
carpet/train/good/098.png,carpet
carpet/train/good/178.png,carpet
carpet/train/good/100.png,carpet
carpet/train/good/226.png,carpet
carpet/train/good/122.png,carpet
carpet/train/good/101.png,carpet
carpet/test/cut/003.png,carpet
carpet/train/good/258.png,carpet
carpet/train/good/183.png,carpet
carpet/train/good/193.png,carpet
carpet/train/good/238.png,carpet
carpet/test/metal_contamination/014.png,carpet
carpet/train/good/057.png,carpet
carpet/train/good/077.png,carpet
carpet/train/good/107.png,carpet
carpet/train/good/236.png,carpet
carpet/train/good/124.png,carpet
carpet/train/good/073.png,carpet
carpet/train/good/076.png,carpet
carpet/train/good/013.png,carpet
carpet/train/good/150.png,carpet
carpet/train/good/008.png,carpet
carpet/train/good/262.png,carpet
carpet/train/good/246.png,carpet
carpet/train/good/162.png,carpet
carpet/train/good/270.png,carpet
carpet/train/good/108.png,carpet
carpet/train/good/117.png,carpet
carpet/train/good/257.png,carpet
carpet/train/good/022.png,carpet
carpet/train/good/132.png,carpet
carpet/train/good/142.png,carpet
carpet/train/good/128.png,carpet
carpet/train/good/007.png,carpet
carpet/train/good/046.png,carpet
carpet/train/good/245.png,carpet
carpet/train/good/194.png,carpet
carpet/train/good/054.png,carpet
carpet/train/good/029.png,carpet
carpet/train/good/026.png,carpet
carpet/train/good/253.png,carpet
carpet/train/good/228.png,carpet
carpet/test/color/002.png,carpet
carpet/train/good/042.png,carpet
carpet/train/good/017.png,carpet
carpet/train/good/015.png,carpet
carpet/train/good/237.png,carpet
carpet/train/good/131.png,carpet
carpet/train/good/167.png,carpet
carpet/train/good/040.png,carpet
carpet/train/good/020.png,carpet
carpet/train/good/163.png,carpet
carpet/train/good/229.png,carpet
carpet/train/good/199.png,carpet
carpet/train/good/126.png,carpet
carpet/train/good/170.png,carpet
carpet/train/good/034.png,carpet
carpet/train/good/210.png,carpet
carpet/train/good/086.png,carpet
carpet/train/good/205.png,carpet
carpet/test/thread/003.png,carpet
carpet/train/good/159.png,carpet
carpet/train/good/121.png,carpet
carpet/train/good/035.png,carpet
carpet/train/good/196.png,carpet
carpet/train/good/056.png,carpet
carpet/train/good/138.png,carpet
carpet/train/good/256.png,carpet
carpet/train/good/059.png,carpet
carpet/train/good/145.png,carpet
carpet/train/good/096.png,carpet
carpet/train/good/134.png,carpet
carpet/test/cut/009.png,carpet
carpet/train/good/164.png,carpet
carpet/train/good/051.png,carpet
carpet/train/good/242.png,carpet
carpet/train/good/272.png,carpet
